"AA","AB","AC","BA","BB","BC","CA","CB","CC"
"41457591",0.25,0.25,0.25,0.428571428571429,0.571428571428571,0,0,1,0
"41457630",0.5,0.25,0,0,0,1,0.666666666666667,0,0
"41457638",0.6,0.2,0.2,0.5,0.25,0,0,1,0
"41457654",0.25,0.25,0.25,1,0,0,1,0,0
"41457674",0.6,0.2,0,1,0,0,0,0,0
"41457842",0.4,0.2,0.2,0.666666666666667,0.333333333333333,0,1,0,0
"41457867",0.5,0,0.5,0,0,0,0.666666666666667,0,0
"41457893",0,1,0,0,0.5,0.25,1,0,0
"41457942",0.25,0,0.5,0.75,0.25,0,0,1,0
"41458001",0.25,0,0.25,0,0,0,1,0,0
"41458079",0.6,0,0.2,0,0,0,1,0,0
"41458168",0.666666666666667,0,0,0,0,0,0,0,0
"41458254",0.8,0,0,0,0,0,0,0,0
"41458323",0.571428571428571,0.285714285714286,0,1,0,0,0,0,0
"41458340",0.2,0.4,0,0.4,0.6,0,0,0,0
"41458353",0.5,0.25,0,0.666666666666667,0.333333333333333,0,0,0,0
"41458413",0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.5,0,0
"41458497",0.5,0,0.25,0.5,0.5,0,0,1,0
"41458571",0.25,0.5,0.25,0.5,0.25,0.25,0.5,0,0
"41458572",0,0.25,0.5,0.4,0.2,0,0.333333333333333,0.666666666666667,0
"41458613",0.2,0.6,0,1,0,0,0,0,0
"41458617",0.75,0,0,0,0,0,0,0,0
"41458679",0.6,0.2,0,0,0.5,0.5,1,0,0
"41458695",0.4,0.2,0.2,1,0,0,1,0,0
"41458716",0.333333333333333,0.5,0,1,0,0,1,0,0
"41459070",0,1,0,0,0.375,0.5,0.166666666666667,0.5,0.333333333333333
"41459076",0.666666666666667,0.166666666666667,0,1,0,0,0,0,0
"41459124",0.4,0.4,0,1,0,0,0,0,0
"41459139",0,0.75,0.25,0.8,0,0,0,1,0
"41459140",0.166666666666667,0.333333333333333,0.166666666666667,1,0,0,1,0,0
"41459143",0,0.25,0.5,0.75,0,0.25,0.333333333333333,0.666666666666667,0
"41459183",0.666666666666667,0.166666666666667,0,1,0,0,0,0,0
"41459208",0.333333333333333,0.5,0,1,0,0,1,0,0
"41459231",0.5,0,0,0,0,0,0,0,0
"41459355",0.333333333333333,0.333333333333333,0,0.125,0.875,0,1,0,0
"41459414",0.4,0.2,0.2,1,0,0,1,0,0
"41459443",0,0.333333333333333,0.333333333333333,0.25,0.625,0.125,0.5,0.5,0
"41459513",0.75,0,0,0,0,0,0,0,0
"41459557",0.428571428571429,0,0.285714285714286,0.5,0.5,0,0.4,0.2,0.2
"41459621",0.75,0,0.125,0,0,0,1,0,0
"41459648",0,0.666666666666667,0.333333333333333,0.2,0.6,0,1,0,0
"41459659",0.25,0.75,0,0.5,0,0.5,0,0.333333333333333,0.333333333333333
"41459709",0.666666666666667,0,0,0,0,0,0,0,0
"41459721",0.666666666666667,0,0,0.5,0.5,0,0,0,0
"41459743",0.333333333333333,0,0.5,0.5,0.5,0,0.75,0.25,0
"41459769",0.25,0.5,0,1,0,0,0,0,0
"41459809",0,0,0.5,0.4,0.2,0.4,0,0.25,0.5
"41459867",0,0.666666666666667,0.333333333333333,0.5,0.333333333333333,0,0,1,0
"41459911",0.75,0,0,0,0,0,0,0,0
"41459921",0.75,0,0,0,0,0,0,0,0
"41459923",0.75,0,0,0,0,0,0,0,0
"41459932",0.25,0.25,0.5,0.25,0.5,0.25,0.2,0.2,0.2
"41459942",0.75,0,0,0,0,0,1,0,0
"41459947",0.666666666666667,0.166666666666667,0,1,0,0,0,0,0
"41459972",0.5,0.25,0,1,0,0,0,0,0
"41459981",0.666666666666667,0.166666666666667,0,1,0,0,1,0,0
"41460023",0.5,0.25,0.25,0.5,0,0,0,0,0
"41460032",0.571428571428571,0,0.285714285714286,0,0,0,0.6,0,0.2
"41460034",0.333333333333333,0,0.333333333333333,1,0,0,0,1,0
"41460035",0.5,0.25,0,1,0,0,0,0,0
"41460077",0.25,0.5,0,1,0,0,0,0,0
"41460081",0.5,0.166666666666667,0,1,0,0,0,0,0
"41460224",0.75,0,0,0,0,0,0,0,0
"41460269",0.2,0.4,0.4,0.75,0,0,0.5,0.5,0
"41460275",0.25,0.5,0,1,0,0,0,0,0
"41460308",0.333333333333333,0.5,0,1,0,0,0,0,0
"41460455",0.666666666666667,0.333333333333333,0,0,0.5,0,1,0,0
"41460563",0.25,0.25,0.25,1,0,0,0.5,0.5,0
"41460578",0.75,0,0,0,0,0,0,0,0
"41460580",0.75,0,0,0,0,0,0,0,0
"41460683",0.5,0.25,0,1,0,0,1,0,0
"41460700",0,0.2,0.6,1,0,0,1,0,0
"41460759",0.4,0.4,0,0.75,0,0.25,0,0,0
"41460794",0.6,0.2,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0
"41460812",0.75,0,0,1,0,0,0,0,0
"41460820",0.333333333333333,0.166666666666667,0.333333333333333,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333
"41460880",0.25,0,0.75,1,0,0,0.666666666666667,0,0
"41460908",0.75,0,0,1,0,0,0,0,0
"41460915",0,0.8,0,1,0,0,0,0,0
"41460917",0.666666666666667,0.166666666666667,0.166666666666667,0,0.5,0,1,0,0
"41461099",0.4,0.4,0,0.5,0.5,0,0,0,0
"41461102",0,0.5,0,0.142857142857143,0.714285714285714,0.142857142857143,1,0,0
"41461119",0.4,0.2,0.2,1,0,0,0.5,0,0.5
"41461165",0.333333333333333,0.5,0,0.5,0.25,0,1,0,0
"41461218",0,0.5,0.5,0,0,0.666666666666667,0.2,0.4,0.2
"41461341",0.666666666666667,0,0,0.2,0.8,0,0,0,0
"41461382",0.5,0.25,0,1,0,0,0,0,0
"41461457",0,0,0,0.5,0.5,0,0,0,0
"41461464",0.5,0.375,0.125,0.5,0.333333333333333,0,1,0,0
"41461511",0.285714285714286,0.285714285714286,0.285714285714286,0.75,0.25,0,0.5,0.5,0
"41461512",0.428571428571429,0.285714285714286,0.142857142857143,1,0,0,1,0,0
"41461548",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"41461600",0.75,0.25,0,0,0.5,0,0,0,0
"41461629",0.25,0.75,0,0.5,0.333333333333333,0,0,1,0
"41461638",0.166666666666667,0.333333333333333,0.333333333333333,1,0,0,1,0,0
"41461711",0.5,0,0,0.2,0.6,0.2,0,1,0
"41461781",0.4,0.4,0,1,0,0,0,0,0
"41461802",0.25,0,0.25,0,0,0,1,0,0
"41461860",0.166666666666667,0.666666666666667,0,1,0,0,1,0,0
"41461908",0.75,0,0,0,0,1,0.5,0.5,0
"41461912",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"41461968",0.25,0.25,0.25,0.5,0,0.5,1,0,0
"41461979",0.4,0.4,0,0.25,0.5,0.25,1,0,0
"41461980",0.4,0.4,0,1,0,0,1,0,0
"41461985",0.5,0.125,0.25,0.5,0.5,0,1,0,0
"41462031",0.333333333333333,0.166666666666667,0.333333333333333,1,0,0,0.5,0.5,0
"41462077",0.666666666666667,0.166666666666667,0,1,0,0,0,0,0
"41462091",0.333333333333333,0.333333333333333,0,0.2,0.2,0.4,0.25,0.75,0
"41462146",0.666666666666667,0,0,0,0,0,0,0,0
"41462152",0.5,0.25,0,1,0,0,0,0,0
"41462160",0.25,0.5,0,0.25,0.25,0,0,0,0
"41462164",0.625,0.25,0,1,0,0,0,0,0
"41462169",0,0,0,0,0.5,0.5,0,0,0.75
"41462262",0,0.5,0.5,0.333333333333333,0.5,0,0,0.5,0.5
"41462275",0.555555555555556,0.111111111111111,0.222222222222222,1,0,0,1,0,0
"41462348",0.571428571428571,0.285714285714286,0,0.666666666666667,0,0.333333333333333,1,0,0
"41462501",0,0,1,0.125,0.5,0.25,0,1,0
"41462507",0.5,0.25,0,1,0,0,0,0,0
"41462542",0.5,0.166666666666667,0,1,0,0,1,0,0
"41462617",0.25,0.25,0.25,1,0,0,1,0,0
"41462626",0,0.333333333333333,0,1,0,0,0,0,0
"41462642",0,0.5,0,0.222222222222222,0.555555555555556,0.111111111111111,0,1,0
"41462643",0,0.5,0.25,0.5,0,0.5,0.4,0.4,0.2
"41462654",0.6,0.2,0,0.5,0.5,0,0,0,0
"41462682",0,1,0,0.428571428571429,0.428571428571429,0,0,0,0
"41462768",0.5,0,0.25,1,0,0,0,1,0
"41462864",0,1,0,0.6,0.2,0,0,0,0
"41462890",0,0.75,0.25,0.25,0,0.5,0.666666666666667,0,0
"41462894",0.5,0.25,0,1,0,0,0,0,0
"41462900",0.333333333333333,0.333333333333333,0,0.5,0.5,0,0,0,0
"41463046",0.833333333333333,0.166666666666667,0,0,0,0,0,0,0
"41463078",0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,1,0,0
"41463147",0,1,0,0,0.333333333333333,0.666666666666667,0.2,0.6,0
"41463187",0,0.2,0.2,0.666666666666667,0,0,1,0,0
"41463300",0.285714285714286,0.428571428571429,0.142857142857143,0.75,0.25,0,1,0,0
"41463394",0.571428571428571,0.142857142857143,0.142857142857143,1,0,0,1,0,0
"41463400",0.8,0,0,0,0,0,0,0,0
"41463441",0.75,0,0,0,0,0,0,0,0
"41463446",0.6,0.2,0,0.666666666666667,0.333333333333333,0,0,0,0
"41463456",0,0,0,1,0,0,0,1,0
"41463474",0.25,0.25,0,0.333333333333333,0.333333333333333,0,1,0,0
"41463477",0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0
"41463483",0.5,0.25,0,1,0,0,0,0,0
"41463488",0,0.8,0.2,0.75,0,0,1,0,0
"41463489",0.75,0,0,1,0,0,0,0,0
"41463512",0.5,0.25,0,1,0,0,0,0,0
"41463516",0.75,0,0,0,0,0,0,0,0
"41463532",0,0.5,0.333333333333333,1,0,0,0.666666666666667,0,0.333333333333333
"41463539",0.75,0,0,0,0,0,0,0,0
"41463547",0,0.75,0,1,0,0,0,0,0
"41463561",0.4,0.4,0,1,0,0,0,1,0
"41463601",0.5,0.25,0,1,0,0,0,0,0
"41463700",0.6,0.2,0,1,0,0,1,0,0
"41463746",0.333333333333333,0,0.333333333333333,0.2,0.8,0,1,0,0
"41463780",0.75,0,0,0,0,0,0,0,0
"41463800",0,0.75,0,0.571428571428571,0.285714285714286,0.142857142857143,0,1,0
"41463823",0.857142857142857,0,0,0,0,0,0,0,0
"41463915",0.2,0.6,0,1,0,0,0,0,0
"41463922",0.5,0.25,0,1,0,0,0,0,0
"41463979",0,0,0.5,0.4,0.4,0,0,1,0
"41464097",0.5,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0
"41464140",0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0
"41464143",0,1,0,0.166666666666667,0.5,0.166666666666667,0,0,0
"41464253",0,0.6,0.4,1,0,0,0,0.5,0
"41464260",0.5,0.333333333333333,0,1,0,0,0,1,0
"41464267",0.75,0,0,1,0,0,0,0,0
"41464273",0.833333333333333,0,0,0,0.5,0.5,1,0,0
"41464310",0,0.5,0,0.333333333333333,0.5,0.166666666666667,0,1,0
"41464415",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0,0,0,1,0
"41464424",0.5,0.25,0,1,0,0,0,0,0
"41464440",0,1,0,0.375,0.375,0,0,0,0
"41464462",0.625,0.125,0.125,1,0,0,0.666666666666667,0,0.333333333333333
"41464489",0.5,0.25,0,1,0,0,0,0,0
"41464503",0.5,0.25,0,0.666666666666667,0.333333333333333,0,0,1,0
"41464512",0.5,0.25,0,1,0,0,0,0,0
"41464542",0.75,0,0,0,0,0,1,0,0
"41464597",0.5,0.25,0,0.5,0.5,0,0,0,0
"41464606",0.2,0.6,0,0.75,0,0.25,0.5,0.5,0
"41464748",0.5,0,0.25,0,0,0,1,0,0
"41464926",0.25,0.25,0.25,1,0,0,1,0,0
"41464940",0.4,0,0.2,0,0,0,1,0,0
"41464967",0.4,0.4,0,1,0,0,0,0,0
"41464997",0.5,0.166666666666667,0,0.5,0.5,0,1,0,0
"41465002",0.4,0.4,0.2,0.666666666666667,0,0,0,1,0
"41465261",0.333333333333333,0.166666666666667,0.333333333333333,1,0,0,0.666666666666667,0,0.333333333333333
"41465278",0.4,0.4,0,1,0,0,0,0,0
"41465453",0.428571428571429,0.428571428571429,0,0.666666666666667,0,0.333333333333333,1,0,0
"41465455",0.333333333333333,0.166666666666667,0.166666666666667,1,0,0,0.5,0,0.5
"41465557",0.5,0.333333333333333,0,0.75,0.25,0,0,1,0
"41465573",0.75,0,0,0,0,0,0,0,0
"41465581",0.428571428571429,0,0.142857142857143,1,0,0,1,0,0
"41465611",0.5,0.25,0.25,0,0.5,0,1,0,0
"41465615",0.6,0,0.2,0,0,0,1,0,0
"41465622",0.6,0.2,0,1,0,0,0,0,0.666666666666667
"41465698",0.25,0.75,0,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0
"41466148",0,0.666666666666667,0,0.5,0.25,0,0,0,0
"41466217",0.5,0.5,0,0,0.333333333333333,0.333333333333333,0,1,0
"41466225",0,0.666666666666667,0,0.6,0.2,0.2,0,1,0
"41466245",0.75,0,0,0,0,0,0,0,0
"41466258",0.4,0.2,0.2,1,0,0,1,0,0
"41466300",0.75,0,0,0,0,0,0,0,0
"41466312",0.6,0.2,0,1,0,0,0,0,0
"41466316",0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0,0
"41466358",0.2,0,0.2,1,0,0,0.5,0,0.5
"41466567",0.2,0.2,0.4,0.5,0,0,0.6,0.2,0.2
"41466809",0,0,1,0.166666666666667,0.5,0,0.5,0.5,0
"41466825",0.75,0,0,0,0,0,0,0,0
"41466837",0.25,0,0.25,1,0,0,0,1,0
"41466852",0.75,0.25,0,0.25,0.5,0,0,0,0
"41466873",0.6,0.2,0,0.666666666666667,0.333333333333333,0,0,1,0
"41466918",0,0,0.5,0.2,0.4,0.2,0.25,0.5,0.25
"41466937",0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.571428571428571,0.142857142857143,0.285714285714286
"41466951",0.333333333333333,0,0.666666666666667,0.5,0,0,0.5,0.5,0
"41466982",0.5,0.25,0,1,0,0,0,0,0
"41466984",0.5,0.25,0.125,1,0,0,1,0,0
"41467086",0.8,0,0,0,0,0,0,0,0
"41467119",0.6,0.4,0,0.5,0.25,0,0,0,0
"41467140",0,1,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0,0
"41467153",0.6,0.2,0,1,0,0,0,0,0
"41467162",0.8,0,0,0.5,0.5,0,0,0,0
"41467164",0.75,0,0,1,0,0,0,0,0
"41467165",0.333333333333333,0.5,0,1,0,0,0,0,0
"41467170",0.2,0.4,0.2,0.666666666666667,0,0.333333333333333,0.25,0.25,0.5
"41467254",0.571428571428571,0.285714285714286,0,1,0,0,1,0,0
"41467391",0.666666666666667,0,0,0,0,0,0,0,0
"41467392",0.5,0.25,0,0.5,0.5,0,0,1,0
"41467407",0.5,0.5,0,0.5,0,0.5,0.5,0,0
"41467424",0,0.666666666666667,0.166666666666667,1,0,0,1,0,0
"41467458",0.6,0.2,0.2,0.5,0,0,1,0,0
"41467470",0.166666666666667,0.5,0,0.75,0,0.25,1,0,0
"41467510",0,0.25,0.25,0.2,0.2,0.4,0.6,0.4,0
"41467560",0,0.2,0.4,0.5,0,0.5,0.8,0,0
"41467627",0,0.25,0.5,0.4,0.4,0.2,0.666666666666667,0.333333333333333,0
"41467668",0.6,0.2,0,0,0,0,0,0,0
"41467676",0.333333333333333,0.333333333333333,0,0.4,0.6,0,0,0,0
"41467708",0,0,0.5,0,0.571428571428571,0.428571428571429,0.4,0.4,0.2
"41467848",0.4,0.2,0,0.333333333333333,0.333333333333333,0,0,0,0
"41467866",0.666666666666667,0,0,0.666666666666667,0.333333333333333,0,0,0,0
"41467976",0.666666666666667,0,0.166666666666667,0,0,0,1,0,0
"41468049",0.4,0.6,0,0.75,0,0,0,0,0
"41468117",0,0.5,0,0.333333333333333,0.5,0,0,0,0
"41468119",0.666666666666667,0,0,0,0,0,0,0,0
"41468132",0,0.666666666666667,0,0.6,0.2,0.2,1,0,0
"41468186",0.75,0,0,0,0,0,1,0,0
"41468246",0.2,0.6,0,0.666666666666667,0.333333333333333,0,0,0,0
"41468267",0.333333333333333,0,0.333333333333333,0.25,0,0.75,0.142857142857143,0.428571428571429,0.428571428571429
"41468415",0.333333333333333,0.333333333333333,0,1,0,0,0,1,0
"41468442",0.833333333333333,0.166666666666667,0,0,0.6,0.2,0.333333333333333,0.333333333333333,0
"41468453",0.5,0,0.25,0,0,0,1,0,0
"41468470",0.6,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0
"41468627",0.25,0,0.5,1,0,0,0.5,0.5,0
"41468652",0.75,0,0,0,0,0,0,0,0
"41468724",0.4,0.4,0,1,0,0,0,0,0
"41468766",0.5,0.125,0.25,1,0,0,1,0,0
"41468786",0,1,0,0.111111111111111,0.555555555555556,0.111111111111111,0,1,0
"41468815",0.6,0,0.2,0,0,0,1,0,0
"41468822",0.571428571428571,0.285714285714286,0,1,0,0,1,0,0
"41468852",0.833333333333333,0,0,1,0,0,0,0,0
"41468939",0.6,0.2,0,1,0,0,0,0,0
"41468947",0.75,0,0,0,0,0,0,0,0
"41468950",0.4,0,0.2,0,0,0,1,0,0
"41468985",0.75,0,0,0,0,0,0,0,0
"41469010",0,0,0,0,0.428571428571429,0.571428571428571,0,0.666666666666667,0.166666666666667
"41469089",0.75,0,0,1,0,0,0,0,0
"41469129",0.5,0.25,0,1,0,0,0,0,0
"41469234",0.6,0,0.2,0,0,0,1,0,0
"41469247",0.8,0,0,0,0,0,0,0,0
"41469379",0.625,0.125,0.125,1,0,0,1,0,0
"41469473",0.666666666666667,0,0,0,0,0,0,0,0
"41469619",0.25,0.25,0.25,0.428571428571429,0.571428571428571,0,0,0.5,0.5
"41469637",0,0.5,0,0.142857142857143,0.428571428571429,0.428571428571429,0.75,0,0.25
"41469687",0,0.666666666666667,0,1,0,0,0,0,0
"41469708",0.75,0,0,0,0,0,0,0,0
"41469724",0.5,0,0.25,1,0,0,0,1,0
"41469754",0.666666666666667,0,0,0,0,0,0,0,0
"41469759",0.75,0,0,0,0,0,0,0,0
"41469761",0.5,0.25,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0
"41469788",0,0.25,0.25,0.428571428571429,0.571428571428571,0,1,0,0
"41469853",0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0
"41469854",0.4,0.2,0.2,0.5,0,0,0.666666666666667,0.333333333333333,0
"41469924",0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,1,0,0
"41469945",0,0.5,0,0.6,0.4,0,0,0,0
"41469996",0,0.5,0.5,0.666666666666667,0,0.333333333333333,0.4,0.2,0.2
"41470014",0.285714285714286,0.428571428571429,0.142857142857143,0.5,0.25,0,1,0,0
"41470015",0.625,0.125,0.125,1,0,0,1,0,0
"41470043",0.8,0,0,0.333333333333333,0.666666666666667,0,0,0,0
"41470061",0.571428571428571,0.285714285714286,0,1,0,0,1,0,0
"41470080",0.5,0.25,0,1,0,0,0,0,0
"41470093",0.5,0.25,0,1,0,0,0,0,0
"41470133",0,0,0,0,0,0.666666666666667,0,1,0
"41470208",0.5,0.25,0,1,0,0,0,0,0
"41470216",0.333333333333333,0.333333333333333,0.166666666666667,1,0,0,1,0,0
"41470237",0.5,0.25,0,0.666666666666667,0,0.333333333333333,0,0.5,0.5
"41470250",0.75,0,0,0.5,0.5,0,0,0,0
"41470284",0.5,0.25,0,1,0,0,0,0,0
"41470329",0.25,0,0.75,0,0,0,0.75,0.25,0
"41470400",0,1,0,0.166666666666667,0.5,0.166666666666667,0.5,0.5,0
"41470401",0.6,0.2,0,1,0,0,0,0,0
"41470443",0.5,0,0.25,0,0,0,1,0,0
"41470477",0.714285714285714,0.142857142857143,0,1,0,0,0,0,0
"41470527",0.25,0,0.5,0,0.5,0.5,0.75,0.25,0
"41470674",0.333333333333333,0,0.333333333333333,0,0,1,0.5,0.5,0
"41470710",0.25,0.5,0.25,0.2,0.6,0,0.666666666666667,0,0.333333333333333
"41470760",0.5,0.5,0,0.5,0,0,1,0,0
"41470773",0.75,0,0,1,0,0,0,0,0
"41470787",0.4,0.4,0,1,0,0,0,0,0
"41470873",0.5,0.166666666666667,0.166666666666667,1,0,0,0.666666666666667,0,0.333333333333333
"41471036",0,0.8,0,0.8,0.2,0,1,0,0
"41471053",0.25,0.75,0,0.75,0,0.25,0,0,0
"41471113",0,0.5,0.25,0.666666666666667,0,0.333333333333333,0.5,0,0
"41471136",0.25,0.25,0.25,1,0,0,1,0,0
"41471138",0,0.333333333333333,0.333333333333333,0.25,0.5,0.25,0.666666666666667,0.333333333333333,0
"41471148",0.5,0.25,0,1,0,0,0,0,0
"41471168",0.25,0.25,0.25,0.4,0.6,0,0.5,0.5,0
"41471226",0.25,0.75,0,0.75,0,0,0,0,0
"41471252",0.166666666666667,0.5,0.166666666666667,1,0,0,1,0,0
"41471288",0.4,0.4,0,1,0,0,1,0,0
"41471314",0.2,0.2,0.4,1,0,0,0.666666666666667,0.333333333333333,0
"41471348",0.5,0,0,0,0,0,0,0,0
"41471474",0.428571428571429,0.428571428571429,0,1,0,0,1,0,0
"41471490",0.6,0,0.2,1,0,0,1,0,0
"41471528",0.333333333333333,0.333333333333333,0.333333333333333,0.2,0.6,0.2,0.333333333333333,0.333333333333333,0
"41471562",0.25,0.25,0.25,1,0,0,0.5,0.25,0.25
"41471581",0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0,0
"41471588",0.8,0,0,0,0,1,0.5,0,0.5
"41471729",0.2,0.6,0,0.428571428571429,0.428571428571429,0.142857142857143,0.5,0.5,0
"41471806",0.5,0,0,1,0,0,0,0,0
"41471825",0.25,0.5,0,0.5,0.5,0,0,0,0
"41471828",0.666666666666667,0.166666666666667,0,1,0,0,0,0,0
"41471829",0.25,0.25,0.25,1,0,0,1,0,0
"41471834",0.333333333333333,0,0.333333333333333,0,0,0,0.5,0,0.5
"41471845",0,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0
"41471964",0.666666666666667,0,0,0,0,0,0,0,0
"41471984",0.5,0.25,0.25,1,0,0,0.5,0,0
"41471991",0.4,0.2,0,1,0,0,1,0,0
"41471993",0.5,0,0.25,0,0,0,1,0,0
"41472089",0.333333333333333,0,0,1,0,0,0,1,0
"41472216",0.4,0.4,0,1,0,0,0,0,0
"41472264",0.5,0.25,0,1,0,0,1,0,0
"41472283",0.333333333333333,0.333333333333333,0,1,0,0,0.5,0,0.5
"41472353",0,0,0,0,0.333333333333333,0.333333333333333,0,0.3,0.7
"41472366",0,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0
"41472372",0.4,0.4,0,0.2,0.4,0.4,0.5,0.25,0.25
"41472400",0.5,0.5,0,0,0.5,0,0,0,0
"41472439",0.857142857142857,0,0,1,0,0,0,0,0
"41472510",0.5,0,0.25,0,0,0,0.5,0.5,0
"41472519",0.25,0.25,0.25,0.5,0.5,0,1,0,0
"41472626",0.75,0,0,0,0,0,0,0,0
"41472695",0.75,0,0,0,0.5,0.5,1,0,0
"41472740",0.333333333333333,0.5,0.166666666666667,0.5,0.25,0,1,0,0
"41472755",0.333333333333333,0.333333333333333,0,1,0,0,0,0,0
"41472847",0,0,0.5,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.666666666666667,0
"41472922",0.166666666666667,0.333333333333333,0.333333333333333,0.6,0,0.2,0.5,0.5,0
"41472976",0.75,0,0,0,0,0,1,0,0
"41472986",0.4,0.4,0,0.25,0.25,0.25,0.2,0.2,0.6
"41473011",0.75,0,0,1,0,0,0,0,0
"41473017",0.5,0,0,1,0,0,0,0,0
"41473028",0.6,0,0.2,0,0.5,0.5,0.5,0,0.5
"41473084",0.2,0,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0
"41473120",0.333333333333333,0.666666666666667,0,0.5,0,0,0,0,0
"41473136",0.4,0.4,0,0.4,0.6,0,1,0,0
"41473154",0.6,0.2,0,0,0.5,0,1,0,0
"41473217",0.333333333333333,0,0.333333333333333,0,0,1,0.4,0.2,0.4
"41473234",0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0
"41473278",0.6,0.2,0,1,0,0,0,0,0
"41473310",0.8,0.2,0,0,0.333333333333333,0.333333333333333,0.5,0,0.5
"41473313",0.857142857142857,0,0,0.5,0.5,0,0,1,0
"41473316",0.5,0,0,0,0,0,0,0,0
"41473384",0.777777777777778,0.111111111111111,0,0.333333333333333,0.333333333333333,0,0,0,0
"41473389",0.2,0.4,0.2,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333
"41473550",0.714285714285714,0.142857142857143,0.142857142857143,1,0,0,0,0,0
"41473571",0.5,0.125,0.125,1,0,0,1,0,0
"41473596",0.2,0.6,0,1,0,0,0,0,0
"41473601",0.8,0,0,0,0,0,0,0,0
"41473607",0.75,0,0,0,0,0,0,0,0
"41473620",0,0.333333333333333,0.666666666666667,0.285714285714286,0.571428571428571,0.142857142857143,0.25,0.5,0
"41473636",0.25,0.25,0.25,0.285714285714286,0.428571428571429,0.142857142857143,0.5,0.5,0
"41473661",0.666666666666667,0,0,0,0,0,0,0,0
"41473669",0.857142857142857,0,0,0,0,0,0,0,0
"41473703",0.666666666666667,0,0,0,0,0,0,0,0
"41473711",0.428571428571429,0.285714285714286,0,0.75,0,0.25,1,0,0
"41473761",0.8,0,0,0,0,0,0,0,0
"41473838",0.333333333333333,0.333333333333333,0.166666666666667,1,0,0,1,0,0
"41473842",0.2,0.4,0.2,0.666666666666667,0,0,0.5,0.5,0
"41473876",0.4,0.4,0,1,0,0,0,1,0
"41473931",0.4,0.2,0.2,0.5,0,0.5,0.5,0.5,0
"41473969",0.6,0,0.2,0,0,0,1,0,0
"41473975",0.5,0.5,0,0,0.5,0,0,0,0
"41473978",0.333333333333333,0.333333333333333,0,0.142857142857143,0.571428571428571,0.285714285714286,0.5,0.5,0
"41474026",0.333333333333333,0.5,0,0.6,0.2,0.2,1,0,0
"41474164",0.25,0.5,0,0.6,0.2,0,0,0,0
"41474197",0.5,0.25,0,1,0,0,0,0,0
"41474212",0.25,0.5,0.25,0.4,0.2,0,0.5,0.5,0
"41474224",0.5,0,0.333333333333333,1,0,0,0.5,0.25,0.25
"41474378",0,0.5,0,0.333333333333333,0,0.666666666666667,0,0.5,0.25
"41474462",0.5,0.25,0,1,0,0,0,0,0
"41474471",0.333333333333333,0.166666666666667,0.166666666666667,0,0,1,0.666666666666667,0,0.333333333333333
"41474482",0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,1,0
"41474503",0.666666666666667,0,0,0,0,0,0,0,0
"41474509",0,0.666666666666667,0,0.333333333333333,0.333333333333333,0,0,0,0
"41474588",0.375,0.5,0,1,0,0,0,0,0
"41474595",0.333333333333333,0,0.333333333333333,1,0,0,0,1,0
"41474722",0,0.666666666666667,0,0.333333333333333,0.5,0,0,0,0
"41474769",0.5,0.125,0.375,0.666666666666667,0,0,0.666666666666667,0.333333333333333,0
"41474862",0,0.2,0.2,1,0,0,0.5,0,0
"41474875",0.333333333333333,0.5,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0.4,0.2,0.4
"41474882",0.5,0.5,0,0.166666666666667,0.5,0.333333333333333,0,0.5,0
"41474909",0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0
"41474931",0.25,0.5,0,1,0,0,0,0,0
"41474954",0.2,0.2,0.4,0,0.333333333333333,0.666666666666667,1,0,0
